SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET3249,MGI_MP:0005501__ABNORMAL_SKIN_PHYSIOLOGY,0.361638361638362,1,0.060640400949416,-0.327768621580767,-1.2200254167795,9,FBN1|ARNT|DGKD|RAC1|SLC27A4|CHUK
MOSET325,GAD_MALE_UROGENITAL_DISEASES_LUPUS_NEPHRITIS,0.994005994005994,1,0.00354273909070668,-0.00159846547314579,-0.00594983282925939,9,NOS3|ACE|CCL2|PDCD1|SERPINE1
MOSET3250,MGI_MP:0002095__ABNORMAL_SKIN_PIGMENTATION,0.925074925074925,1,0.0129839954274655,-0.0672457711629316,-0.329392232380019,34,COL4A1|PTPN6|FOXN1|KRT2|SNAI2|KRT4
MOSET3251,MGI_MP:0005275__ABNORMAL_SKIN_TENSILE_STRENGTH,0.438561438561439,1,0.0516355964484201,-0.347238377221536,-1.08749878928459,5,DPT|THBS2|OGN
MOSET3252,MGI_MP:0000438__ABNORMAL_SKULL_MORPHOLOGY,0.954045954045954,1,0.0100128309769611,-0.0776944074682087,-0.425807366801305,74,TGFBR2|WNT9A|BMP5|DDR2|GSC|RUNX2|BMPER|NKX3-2|HSPG2|MSX1|COL1A1|GJA1|ROR2|COL11A2|FGFR3|AXIN2|SOX9|LRP5|TBX1
MOSET3253,MGI_MP:0001501__ABNORMAL_SLEEP_PATTERN,0.657342657342657,1,0.0329431471724691,-0.168856084627888,-0.73612814186948,16,KCNA2|HCRTR2|MAP6|NPAS2|SLC6A4|NPY2R|CADPS2|KCNC2|DLGAP3|PER2|CACNA1G|HOXB8|FGF2|FOS|HCRT|MAOA
MOSET3256,MGI_MP:0004841__ABNORMAL_SMALL_INTESTINE_CRYPTS_OF_LIEBERKUHN_MORPHOLOGY,0.431568431568432,1,0.0523759084097997,-0.310689687642564,-1.11181738324791,8,AREG
MOSET3257,MGI_MP:0000496__ABNORMAL_SMALL_INTESTINE_MORPHOLOGY,0.847152847152847,1,0.0193794652818346,-0.106759066105318,-0.53800138877469,39,TIE1|PTK6|ICOS|ABCC4|PDX1|STX2
MOSET3259,MGI_MP:0000767__ABNORMAL_SMOOTH_MUSCLE_MORPHOLOGY,0.986013986013986,1,0.0054335217582325,-0.00695388058508511,-0.0281125878734425,12,PDGFRB|DES|MYO1E|HOXD12
MOSET326,GAD_NEOPLASMS_MELANOMA,0.687312687312687,1,0.0307752597613667,-0.15266200147453,-0.686171870731763,19,XRCC3|TGFA|XRCC1|HMOX1
MOSET3260,MGI_MP:0000443__ABNORMAL_SNOUT_MORPHOLOGY,0.892107892107892,1,0.0158662282151999,-0.0671171651729387,-0.307604417551159,21,ACAN|PDGFRA|TBX15|BMP4|CSF1R
MOSET3261,MGI_MP:0001360__ABNORMAL_SOCIAL_INVESTIGATION,0.256743256743257,1,0.0776798560117236,-0.311234987045153,-1.38872498670778,18,GRPR|OXT|AVPR1A|GRIN3B|AVPR1B|NLGN3|GNAO1|MECP2|VPS13A|GRIN1
MOSET3262,MGI_MP:0002557__ABNORMAL_SOCIAL/CONSPECIFIC_INTERACTION,0.540459540459541,1,0.042077210988939,-0.225868561009118,-0.893506110234979,11,EN2|MAOA
MOSET3264,MGI_MP:0003081__ABNORMAL_SOLEUS_MORPHOLOGY,0.841158841158841,1,0.0198261062533673,-0.0891120760849295,-0.318891676129652,8,ITGA7|LMNA|MB|CAPN3|FLNC|PPARGC1A
MOSET3265,MGI_MP:0004815__ABNORMAL_SOMATIC_HYPERMUTATION_FREQUENCY,0.562437562437563,1,0.0402477565068868,-0.259226611312418,-0.855267998627302,6,CD19|PCNA
MOSET3267,MGI_MP:0002752__ABNORMAL_SOMATIC_NERVOUS_SYSTEM_MORPHOLOGY,0.695304695304695,1,0.0302041948644786,-0.1668531543052,-0.621063383494187,9,NTRK2|HOXB5|EGR2|BDNF|SCYL1
MOSET3268,MGI_MP:0005423__ABNORMAL_SOMATIC_NERVOUS_SYSTEM_PHYSIOLOGY,0.798201798201798,1,0.0229405670056901,-0.11056683507469,-0.423953405556194,10,ATP1A2|TAS1R2
MOSET327,GAD_CARDIOVASCULAR_DISEASES_MYOCARDIAL_ISCHEMIA,0.992007992007992,1,0.00409492237559551,-0.00159876362279837,-0.00696981040116283,16,NOS3|APOB|THBD|AGT|APOE|ACE|COL3A1|AMPD1|APOC3|HMOX1
MOSET3271,MGI_MP:0000859__ABNORMAL_SOMATOSENSORY_CORTEX_MORPHOLOGY,0.510489510489511,1,0.0446854397644147,-0.283237701251105,-0.934487939561417,6,NTRK2|TUBA1A|PLXNA4|EMX1|FYN|BRAF
