SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET1733,MGI_MP:0002998__ABNORMAL_BONE_REMODELING,0.292707292707293,0.596822852238015,0.0709609456938284,0.287210020492533,1.36117382642915,12,SPARC|GC|TNFRSF11B|CTSK|GSN
MOSET2210,MGI_MP:0000084__ABNORMAL_FONTANELLE_MORPHOLOGY,0.292707292707293,0.596822852238015,0.0709609456938284,0.290582123351539,1.30768548822771,10,RUNX2|CTSK|MMP14|THRB|DLX5|THRA|TLE5|ATF4|RPS6KA3|LMX1B
MOSET2302,MGI_MP:0000375__ABNORMAL_HAIR_FOLLICLE_STRUCTURE,0.292707292707293,0.596822852238015,0.0709609456938284,0.224582013776965,1.28516145372182,24,GATA3|TGFA|TWIST2|ELOVL3
MOSET2322,MGI_MP:0006113__ABNORMAL_HEART_SEPTUM_MORPHOLOGY,0.293706293706294,0.596822852238015,0.0707899094502623,0.249840822792354,1.31078931738525,17,NFATC1|PDGFRA|HSPG2|FREM2|NODAL|HEY2|EPHA3|NKX2-5
MOSET269,GAD_DIGESTIVE_SYSTEM_DISEASES_PANCREATITIS,0.293706293706294,0.596822852238015,0.0707899094502623,0.288086377376339,1.32705460112635,11,TLR4|KRT8
MOSET3134,MGI_MP:0006073__ABNORMAL_RETINAL_BIPOLAR_CELL_MORPHOLOGY,0.293706293706294,0.596822852238015,0.0707899094502623,0.308477195225916,1.34032444232637,9,ATOH7|AIPL1|RBL1|E2F2|NEUROD1
MOSET3937,MGI_MP:0003642__ABSENT_SEMINAL_GLAND,0.292707292707293,0.596822852238015,0.0709609456938284,0.308973681890493,1.34248166244546,9,FOXP3|LAMC1
MOSET429,"GAD_NEOPLASMS_CARCINOMA,_HEPATOCELLULAR",0.293706293706294,0.596822852238015,0.0707899094502623,0.226021217626512,1.28519601562398,23,IGF2|F7|CCL2|GSTM1|SERPINE1|HFE|HP|CYP1A1|KIR3DL1|CTNNB1|AFP|TFRC|LIPC|MTHFR|APC|IL1B|CYP2E1|MDM2|CYP1A2|HMGCR|TCF7L2|SOD2
MOSET5218,MGI_MP:0001566__HYPERPHOSPHATEMIA,0.293706293706294,0.596822852238015,0.0707899094502623,0.369380451355125,1.36310820016805,5,CASR|FGF23
MOSET5593,MGI_MP:0001658__INCREASED_MORTALITY_INDUCED_BY_GAMMA-IRRADIATION,0.292707292707293,0.596822852238015,0.0709609456938284,0.25092979612667,1.31650261354552,17,KCNJ8|NBN|SNAI2
MOSET6498,MGI_MP:0000951__SPORADIC_SEIZURES,0.292707292707293,0.596822852238015,0.0709609456938284,0.287189604025647,1.36107706671197,12,SLC2A1|HEXA|UNC13B
MOSET6832,Raju_18GW_INTERNEURONS_BC,0.293706293706294,0.596822852238015,0.0707899094502623,0.158452824669543,1.17270232457776,178,OMG|BHLHE40|NAALAD2|ST3GAL6|PLAT|H4C12|TRIL|WDR86|NR2F2|TNS3|GPER1|BMPER|ACTA1|CAMK2D|SPOCK2|PLS3|PLP1|PIP5K1B|CAV1|PRPH|IGFBP5|WLS|OTOF|ACKR3|GCNT2|CNTNAP4|CHODL|SLC6A12|NPTX2|KCNA5|ZBTB16|TOX2|ASGR1|CFAP410|COL13A1|SH3BP4|PROX1|MAF|ZHX2|FLNC|IFI44|ANTXR2|SLC6A1|BRINP2|CHST7|DCN|SCG2|MAGI1|SVEP1|SNORA2B|ST8SIA5|DHRS3|SLITRK3|ST8SIA4|MAP3K20
MOSET7269,MATHYS_2019_OLI3_DE_SUBTYPE_CLUSTERS,0.293706293706294,0.596822852238015,0.0707899094502623,0.205995020941756,1.28177807524581,37,SELENOP|APOD|B2M|FTH1|RPS25|RPL13A|RPL15|RPS15|RPL13|CRYAB|SERF2
MOSET8654,AYHAN_2021_ASTRO1,0.293706293706294,0.596822852238015,0.0707899094502623,0.143333371490174,1.11585815636654,421,TPD52L1|RANBP3L|SPARCL1|ITPR2|IGFBP7|MYLK|KANK1|ATP1A2|TNS1|MERTK|HIF3A|FAM107A|NPL|MT3|TTYH1|BCAR3|APOE|ARHGAP31|SERPINE2|DAAM2|UTRN|SLC1A3|APCDD1|WDR49|SASH1|ADAMTS9|PDLIM5|CD44|SDC4|SLC7A11|RASSF4|SLC16A9|ATP13A4|NDRG2|PARD3B|TIMP3|LRIG1|SLC25A18|PLPP3|ADD3
MOSET6119,MGI_MP:0003416__PREMATURE_BONE_OSSIFICATION,0.294705294705295,0.598043236619172,0.0706196247122591,0.357955961761434,1.3684694171357,6,PTHLH|FGFR3|THBS3
MOSET7325,TRAN_ACC_2020_INHIB_A_DE_PAIRWISE,0.294705294705295,0.598043236619172,0.0706196247122591,0.307212288465272,1.33482845923655,9,PTHLH|ASIC4|IQGAP2|ELFN2|VIP
MOSET7491,TRAN_NAC_2020_INHIB_A_DE_PAIRWISE,0.294705294705295,0.598043236619172,0.0706196247122591,0.307212288465272,1.33482845923655,9,PTHLH|ASIC4|IQGAP2|ELFN2|VIP
MOSET1793,MGI_MP:0001544__ABNORMAL_CARDIOVASCULAR_SYSTEM_PHYSIOLOGY,0.295704295704296,0.59872142246243,0.0704500850658419,0.170470941769459,1.21336865043712,89,COL4A1|DES|GATA3|SGCD|LEPR|ATP2A3|MYOZ2|FXYD1|CD36|TIMP3|ADRA1A|HMOX1
MOSET2181,MGI_MP:0001340__ABNORMAL_EYELID_MORPHOLOGY,0.295704295704296,0.59872142246243,0.0704500850658419,0.219614152668189,1.26417911568631,25,FOXL2|PLAT|TGFA|MITF|EDA|ALDH1A1|NFKBIZ|ERBB2|OTX2|GRIP1
MOSET3808,MGI_MP:0008024__ABSENT_LYMPH_NODES,0.295704295704296,0.59872142246243,0.0704500850658419,0.368140956208453,1.35853414652688,5,IL7|RORC
MOSET4653,MGI_MP:0008453__DECREASED_RETINAL_ROD_CELL_NUMBER,0.295704295704296,0.59872142246243,0.0704500850658419,0.304807642889847,1.32438034414165,9,VSX2|ATOH7|FOS|RBL1|E2F2
MOSET7235,LI_2018_OLIGO,0.295704295704296,0.59872142246243,0.0704500850658419,0.205910643933602,1.28125304993883,37,MOG|MBP|ASPA|MOBP|PIP4K2A|RNF220|DOCK5|MARCKSL1|EDIL3|CNDP1|FRMD5|DPYD
MOSET3159,MGI_MP:0005337__ABNORMAL_RETROPERITONEAL_FAT_PAD,0.296703296703297,0.60020437783241,0.0702812841717392,0.284556261565418,1.34859687250865,12,NPY5R|MSTN|SLC27A5|NPY1R
MOSET6414,MGI_MP:0004565__SMALL_MYOCARDIAL_FIBER,0.296703296703297,0.60020437783241,0.0702812841717392,0.335270062151327,1.3376177566296,7,MYOZ2|ADRA1A
MOSET1742,MGI_MP:0000913__ABNORMAL_BRAIN_DEVELOPMENT,0.297702297702298,0.60114504329751,0.070113215764256,0.183786700036384,1.24649193317959,61,TGFBR2|DLC1|PHGDH|HIC1|EN1
MOSET2964,MGI_MP:0004777__ABNORMAL_PHOSPHOLIPID_LEVEL,0.297702297702298,0.60114504329751,0.070113215764256,0.311648979802656,1.31966390581492,8,PLTP|APOC1|ABCG1|PCTP|NPHP3|ABCB11
MOSET5578,MGI_MP:0008210__INCREASED_MATURE_B_CELL_NUMBER,0.297702297702298,0.60114504329751,0.070113215764256,0.35614963367947,1.36156380582721,6,BANK1|IRF8|ELF1
MOSET7266,MATHYS_2019_AST3_DE_SUBTYPE_CLUSTERS,0.297702297702298,0.60114504329751,0.070113215764256,0.153311830816513,1.15839518064209,222,OSMR|ITPR2|IGFBP7|ABCC9|TNFRSF1A|CAST|SLC13A3|PLSCR4|ZFP36|B2M|LRRC3B|ZCCHC24|COLEC12|SLC1A3|ANGPTL4|ELL2|ARHGEF3|GADD45B|CD44|HDHD3|LRIG1|AKAP12
MOSET1816,MGI_MP:0004045__ABNORMAL_CELL_CYCLE_CHECKPOINT_FUNCTION,0.298701298701299,0.601543805032177,0.0699458736501659,0.223075077956344,1.27653807468392,24,NBN|CDKN1A|CHEK1|BUB1B|GABPA|FANCC|MAD2L1|PTTG1|PPP5C|HUS1|CACYBP|RB1|PARP1|RAE1|BUB3|SMC1A|HMGN1|MDM2|MAD1L1|MBD4|CDC25A|MDM4|ATM|CDX2
MOSET2537,MGI_MP:0002109__ABNORMAL_LIMB_MORPHOLOGY,0.298701298701299,0.601543805032177,0.0699458736501659,0.191333377849585,1.24924342986457,49,TBX3|ACAN|RIPK4|CSF1R|ACP5|SHOX2|COL1A1|FREM2|ROR2|FMOD|MEOX2|FGF8|LRP5
MOSET2554,MGI_MP:0002658__ABNORMAL_LIVER_REGENERATION,0.298701298701299,0.601543805032177,0.0699458736501659,0.310190180636411,1.31348668486991,8,TNFRSF12A|JUN|CENPE
MOSET7233,LI_2018_INTN,0.298701298701299,0.601543805032177,0.0699458736501659,0.247098448890624,1.29640145885001,17,IGF1|SYNPR|ERBB4|GRIP1|ADARB2|KCNC2|GAD1|CNTNAP2|BTBD11|GRIP2|SNRPN|GRIK2|FSTL5|GALNTL6|GAD2|TENM3
MOSET7319,TRAN_ACC_2020_EXCIT_B_DE_PAIRWISE,0.298701298701299,0.601543805032177,0.0699458736501659,0.228214103669859,1.26583366854348,21,DLC1|SULF1|ABO
MOSET7485,TRAN_NAC_2020_EXCIT_B_DE_PAIRWISE,0.298701298701299,0.601543805032177,0.0699458736501659,0.228214103669859,1.26583366854348,21,DLC1|SULF1|ABO
MOSET2462,MGI_MP:0004754__ABNORMAL_KIDNEY_COLLECTING_DUCT,0.2997002997003,0.602477879263594,0.0697792517076235,0.285481164458464,1.31505382614675,11,GPC3|BMP7|FGF7|PTGS2|NOTCH2
MOSET2510,MGI_MP:0005224__ABNORMAL_LEFT-RIGHT_AXIS_SYMMETRY_OF_THE_SOMITES,0.2997002997003,0.602477879263594,0.0697792517076235,0.365077250932339,1.34722829162999,5,HES7|NOTCH1|DISP1|ZIC3|PBX1
