Network,Module,Genotype_Est,Genotype_Pval,Region_Est,Region_Pval,Interaction_Est,Interaction_Pval,Basic_Model_R2,Interaction_Model_R2,Mean_Expr
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,lightcyan,0.00428169407891776,0.988471154105197,-0.0119482018680643,0.967837488231588,-0.0603145240166688,0.885632083587849,-0.213266700174528,-0.361173513332507,5.30401919273094
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,indianred3,0.27663980715752,0.334279966462961,0.220757514568094,0.436028206609006,-0.304666972563091,0.446756974354212,-0.148397889014399,-0.196224974590103,3.53286546618425
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkmagenta,0.293532825507869,0.290766714298067,0.0989732701656875,0.712840891913621,-0.101003593306928,0.790122944097912,0.00296084845619293,-0.111148515692718,2.80282277540977
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,purple,0.097746842772386,0.738778616591188,0.128376989438082,0.662242318701186,-0.221870372385376,0.594589769754049,-0.220469009579272,-0.322262846692305,5.20214450377163
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,lightsteelblue,0.117508734524105,0.68916066309571,0.142135281880059,0.629338989449652,-0.139576833921457,0.73651300426265,-0.194680797791536,-0.323925402055205,4.09643826361973
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,yellow,0.0277587296674898,0.921360097719161,0.238941782315114,0.406074895069964,-0.23225656862217,0.563366677255121,-0.138283666129281,-0.224940288425167,5.22487501480343
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,lightslateblue,0.180128169859706,0.531079810156306,0.179333388948951,0.532847953530383,-0.348779688590012,0.396272959316724,-0.222011876504105,-0.249314612670018,3.94501691606049
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,honeydew,0.013418901735494,0.961774989626319,-0.194518457111154,0.493900048683044,-0.00398430897090615,0.9919710469118,-0.0801499218053299,-0.215152291228083,3.60551070598054
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,lightcyan1,0.187014660490317,0.491955606946252,-0.152120144670998,0.574192186867147,-0.111539271389229,0.769108474982371,-0.000596358737236402,-0.112841112984162,4.77363284024201
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,pink4,-0.120221683915182,0.673070057141439,-0.238743991198942,0.409887245311974,0.173131770498666,0.667507911257236,-0.133155630269985,-0.243888767536605,3.5852125448334
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,brown4,0.106788728058188,0.706138555122795,-0.0325765031503974,0.908041217765357,-0.228523208542773,0.570602757680338,-0.142958885431822,-0.231973924991782,3.52770843309224
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,orangered1,0.154661203718218,0.586045678125471,0.211008380596964,0.461167411418683,-0.371332245612902,0.363660198413636,-0.216342593751064,-0.226188792693279,3.50679302346548
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,blue,-0.0351606632204447,0.899440778381075,0.0946997176991414,0.73442708867381,-0.251542685710402,0.527889515774371,-0.123718848501198,-0.198932677993996,5.22541436700754
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,skyblue1,-0.271165776621764,0.315343447764949,-0.024472069822241,0.925366212420225,-0.00945940738357822,0.979567710093965,0.0600049964350834,-0.0574021023603559,3.80961736289204
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkolivegreen,0.00862241551665659,0.968914969471738,0.45696140160142,0.0657172355822851,-0.440653619530958,0.184323262008433,0.147431606635729,0.241104157758609,2.61531075967919
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,coral3,0.424973871701883,0.117594482240054,0.32099450385494,0.221919261520178,-0.515550917216409,0.170933678781795,-0.105065046471394,0.0309005943449455,2.64521891307932
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,maroon,0.320800522279404,0.135394532364633,0.566118246632812,0.0189899493079915,-0.765789093937839,0.0230969375569828,-0.084991384813111,0.384143657741705,2.77051023205161
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,steelblue,0.266773516412451,0.3244989819966,0.251349356707435,0.351593955751276,-0.545924637256666,0.167236098112383,-0.220369010437397,-0.0655678737543799,3.20258797733953
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkorange,0.223745455516179,0.410913344415652,0.30718552191575,0.267765520856876,-0.503636627672634,0.204680680513284,-0.208092307504719,-0.0975274353114239,2.83944774349245
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,coral1,0.252138044295779,0.291602667375729,0.433249194249649,0.088345485110658,-0.685387238545429,0.0618057273046292,-0.162086599719931,0.177088106662284,2.62137555356513
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkred,-0.261681519354705,0.341185982490424,0.0189017369851089,0.94352501244982,0.0127740677211293,0.972991273019482,0.0190986973779873,-0.103345689368428,2.82987791808607
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,plum3,-0.00557888963150055,0.983174310550699,0.284046439323678,0.300152403555795,-0.0419874347713432,0.910673996644214,0.0340881836409498,-0.0848327567040448,2.61604154666545
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,lightgreen,-0.249835174894523,0.355605567964946,0.0270937700604927,0.917945816993259,-0.0411157178821706,0.91197923626973,0.0460131843413905,-0.0714918371634392,2.93066724680162
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,royalblue,-0.172964700886749,0.521585008391543,-0.142673566502548,0.595470448592142,-0.0474466980167874,0.899772654416926,0.0211495601425118,-0.098885206025956,3.26154456591166
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,salmon2,0.0889305172667996,0.731548464524662,-0.0387258503830004,0.880873656863912,-0.347953206902007,0.354397822112094,-0.0298132632006105,-0.0336850045887522,3.30816729453398
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,grey60,-0.106840133943442,0.681292577439982,0.277747373044127,0.300213500050053,-0.177060238348194,0.631018701639086,0.0490110293173077,-0.0375325662639869,3.59648282354488
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,ivory,-0.00193342079967242,0.993638283406902,0.40181624340052,0.12572447043958,-0.341352167011916,0.334502216284871,0.0829170975844152,0.088444327391315,4.00552131294048
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,bisque4,-7.98476686786956e-17,1,0.254302370335718,0.348661887041442,0.0277126591253569,0.94073971950325,0.0421484271783187,-0.0767910282149744,2.62342084825765
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,cyan,-0.0507478863240977,0.725575032042375,0.56213295674909,0.00380056693424179,-0.16197123135228,0.435639781416821,0.690251535470771,0.678587490933697,3.51207327695035
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkgreen,-0.131845493786264,0.503242433400657,0.454878634489642,0.0419714252405421,-0.2704503270754,0.339090029667339,0.413963061926399,0.416137554689115,3.8110736009372
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,pink,-0.12175548762891,0.622335404267667,-0.0319227998638575,0.896484439591525,-0.261513683837008,0.458990515646424,0.108610633332075,0.06771353829615,4.65545372050186
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,blueviolet,0.0508475635077122,0.804671348970962,0.336294075323712,0.129338285863759,-0.639978650950058,0.0524599736873553,0.0443559317536102,0.347272242946912,3.52114996162415
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,thistle3,-0.278707219874439,0.136826639178746,0.127880570655966,0.469799543139711,-0.320941195607508,0.215080027496991,0.488888417614715,0.531221572449467,4.48198827329499
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,lightcoral,-0.089358686244901,0.555584965611086,0.435592510717449,0.0171149798644332,-0.579427463340483,0.022485971660374,0.382691670512344,0.651756070389361,3.72020306001223
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,mediumpurple2,-0.212965675672224,0.391178053089092,-0.0225712671582554,0.925826971767871,-0.179961033449157,0.602828123452192,0.160740209435182,0.0892307708484217,2.74908924259998
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkolivegreen2,-0.241488710862478,0.384597394158994,0.0211179114455306,0.937870094339961,0.00544827549257161,0.988652435430766,-0.0111066850438064,-0.137464409352632,2.64397914017121
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,yellow3,0.128237089277281,0.603605987532338,0.257222995897077,0.309929824778487,-0.573293710206822,0.125932342425701,-0.127037691756716,0.0710190773789823,3.02888902198443
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,plum,-0.120159695397477,0.657760439073596,0.151544685406312,0.577784562779223,-0.197257000510024,0.60787689775459,-0.0364380991268141,-0.125866589634635,3.24294086974169
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,white,-0.152797630025072,0.562889999742921,0.143169786959255,0.587254402391781,-0.203692938347188,0.585047088670521,0.0217989685593316,-0.0576887593278497,3.82320438216384
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,saddlebrown,-0.592345965026989,0.00803328061336841,-0.388836121603974,0.0504656105525466,0.878783260848797,0.00625778902474603,-0.127068966420907,0.5284405579354,3.41995565502283
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,thistle1,-0.28664968996064,0.292840346730099,-0.292609077587097,0.283620589438141,0.541623444322818,0.170913329764748,-0.21956034715449,-0.0694820615011851,2.64662876311458
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,navajowhite2,-0.533205444347202,0.0210690974169596,-0.531666002395483,0.0213384232404294,0.623860724926904,0.0453695279757091,0.134347959947443,0.427506227925517,2.80386053873766
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,lavenderblush2,0.10324173645015,0.713524699054332,-0.0481902492267979,0.8634696820595,0.152256060827656,0.701945974897521,-0.101390768319751,-0.215158271674129,6.40701913173824
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkgrey,0.273835394961741,0.310957534621394,-0.000179952392934242,0.999450290564836,0.00698934648121541,0.984903851805779,0.0598286094903079,-0.0576424367665369,2.62503664811135
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkturquoise,-0.0632061155485382,0.810120330574416,-0.297962439331021,0.275387688699842,0.0583987150610107,0.875130014025671,0.0468746414537393,-0.0687490431337421,2.6631668985298
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,coral,-0.0618148680822593,0.833480807179165,0.0248053861203773,0.932683602348829,-0.0601950584977413,0.884808134076288,-0.191143938494713,-0.336300253080645,3.02841529284019
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkseagreen4,0.0327111233279856,0.886919404241525,0.00620542093621456,0.978464676465722,0.396949658106639,0.243290125046041,0.127361258596618,0.18077447921314,2.63631053275556
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,skyblue2,-0.251975238908967,0.360726552385023,-0.260195806293134,0.346116486441286,0.502026380930425,0.209181080957522,-0.221909653663168,-0.114741920497523,2.64237401392224
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,deeppink,-0.320894635853396,0.242838096904142,-0.0397339257023391,0.879790732819639,0.372581037007418,0.330814814566557,-0.0770328434517609,-0.0685073000851599,2.87755820468941
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,firebrick4,-0.317576730760278,0.245062754041485,-0.311938025320113,0.252841792729001,0.54044545042902,0.169580378525433,-0.207619472507082,-0.057363081528246,2.62225042131736
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkviolet,-0.244977071627109,0.373026286650403,-0.138380532247656,0.608533629182787,0.466950379179619,0.239198865356083,-0.18857950268901,-0.112295450889896,2.74257296679876
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,honeydew1,0.284444427300975,0.29346615619357,0.0274296870701111,0.916329524655061,-0.0143963011317511,0.968889177355606,0.0611187588980344,-0.056027666081989,2.63897624397063
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkolivegreen4,0.298806758430188,0.273968215318623,0.217107166584693,0.418271042099526,-0.532740829232577,0.176961968195482,-0.209465947531224,-0.067967250118357,2.61672651378324
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,lavenderblush3,0.35862364517813,0.198760576152278,0.0781937885727304,0.767786951575176,-0.305549493715078,0.423129935674383,-0.046456565201124,-0.0809856273320506,2.6363525056393
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkseagreen3,0.385144196894225,0.151272492257331,0.00520314628598868,0.983424519142212,-0.252620562614997,0.482837684251225,0.0772048691517191,0.0276669123470988,2.81097509852391
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,sienna3,0.521120448109229,0.0173161808210051,-0.0182865306762629,0.91900291336903,-0.515084711874142,0.0699928707651931,0.311479390777153,0.499017583168467,2.61919226332837
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,orangered3,0.535580602612609,0.0192209942991688,0.0874232643858324,0.646104443256972,-0.627852835680204,0.041690292790354,0.146036717001385,0.445809214375472,2.6246374439694
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,darkorange2,-0.0364052274806863,0.890193753899069,-0.286291796266185,0.294896982768577,0.037153914944036,0.920614210954587,0.0417377455587704,-0.0766214849320996,2.675852150436
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,antiquewhite2,-0.252844847185873,0.346234028385594,-0.376143017101444,0.174859138871738,0.34207251309622,0.366401365448737,-0.0434303168905497,-0.0531888271541559,3.67288155592525
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,mediumpurple1,-0.125124673511941,0.590658577659337,-0.425338088347379,0.0933314173558413,0.141177576931962,0.666750429640516,0.250122282366101,0.176941523022381,4.53452564478942
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,sienna4,-0.365682905250276,0.0712881620305007,-0.522359135779742,0.0179000954781228,0.29582580690083,0.268561153376348,0.465768211272756,0.489236924086269,3.30604684807668
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,coral2,-0.26015504601617,0.0840932319372806,-0.628559427049345,0.00141885358939534,0.299867088303213,0.146676336807532,0.66229333370515,0.712810279523474,3.50363788867522
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,palevioletred2,-0.513017658987833,0.0102206302380523,-0.539357990243482,0.00793578404789497,0.433072716963814,0.0812536454094887,0.482199325215045,0.610887218363421,6.16619396089663
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,salmon,-0.13721090415663,0.471389010614191,-0.368746059666827,0.0766923774545088,-0.0823126862061495,0.756699274323595,0.510505578313436,0.45630588448529,5.01834874261451
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,mediumpurple4,-0.273690782165473,0.295422686120528,-0.261699543556903,0.315658926818583,0.108196526064065,0.762334791701145,0.112614720272543,0.013763876316828,4.65784433140249
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,lightpink4,-0.0595181575353951,0.814601080387836,-0.284240393372304,0.280486393198348,-0.0215579945374268,0.952027866360147,0.115030924146194,0.00488906014070945,2.6280583709485
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,midnightblue,-0.3677974957394,0.165658750982721,-0.350609543971043,0.18398176732656,0.339247471766561,0.348910093160023,0.0418830178016463,0.0408037685987305,2.66262469488986
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,indianred4,-0.280847114109412,0.260064535050247,-0.461690578225328,0.0814506205566216,0.377651056463406,0.28239546803348,0.0818299062878434,0.114135850035748,2.86612749100597
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,firebrick3,-0.00917177113434042,0.970776426661658,-0.317222691216983,0.227448046403093,0.00915634180338397,0.979367804098776,0.136259334347455,0.0283782096922079,2.62330490603086
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,blue4,0.147117992884169,0.561586569513088,-0.255362578885589,0.3239161457779,-0.0659114215244201,0.852647196509538,0.130366141395106,0.0261419844158445,2.65018477010151
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,green,-0.0632865976370283,0.78042596870351,-0.251255172999567,0.28542748169217,-0.167069655151075,0.605075445934977,0.267794320861712,0.205053139068984,4.87731679122419
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,skyblue,-0.237445982048667,0.288704499379832,-0.306536427994059,0.18055675213506,-0.0150158414955918,0.960719917916603,0.359407425174798,0.279565874926713,4.47348106333924
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,thistle,-0.0328916075658214,0.87519453970182,-0.415653789286176,0.0745854807680938,0.0115182207448452,0.968952775589014,0.396527118532227,0.321229823676918,5.13864913631683
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,brown2,-0.153912070461592,0.398856996516524,-0.586353675801318,0.00943016963092728,0.296260078528298,0.259753460380317,0.48204686529475,0.507815571152736,2.95981121559823
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,brown,-0.0518995387550755,0.672243679588617,-0.51729554712849,0.00236110367154641,-0.0123625080127195,0.942865576363241,0.794916023763075,0.76943813432546,4.32771726973278
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,red,-0.201487222294772,0.215933968173653,-0.563843830510835,0.00554434275891126,0.183397595542591,0.412336432350087,0.639350688144326,0.628955285902258,3.35692866686547
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,orange,-0.271349221984883,0.31896666614484,-0.0230947755346311,0.930159159810108,0.0056936970628749,0.987806726965346,0.0436239558039994,-0.0758896184659368,2.78269634834115
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,plum4,-0.0375717691144934,0.891096769735811,-0.273054837431444,0.334386011648069,0.111394750288745,0.774538607909344,-0.0477886075341933,-0.165965618384329,2.64158069342497
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,salmon4,-0.345013745234005,0.203537594305583,-0.313122216130449,0.244313131041108,0.566857007574934,0.146347386429868,-0.20508254099419,-0.0243495269867544,2.62595333096343
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,skyblue3,-0.219411497010207,0.384051778159593,-0.393597163301393,0.137156489468509,0.213920119342013,0.54325201351457,0.125400345881098,0.0632672633711394,2.62056996647107
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,thistle2,0.0692157507348987,0.79744857934906,-0.234496254053821,0.394913774557817,-0.00811983319059502,0.982977961720811,0.00201031846083899,-0.122670399675168,2.6173075289372
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,mediumpurple3,0.0209078685628314,0.94005828301245,-0.21192794638843,0.454243715186565,0.241139688630924,0.544529315025302,-0.118227320018181,-0.198040249667653,2.61695471539804
Bicor-None_signum0.627_minSize12_merge_ME_0.85_25509,plum2,0.284054240075579,0.293880924723939,0.00472929680507012,0.985536586505013,-0.0112444369831991,0.975686642677509,0.0620368002702042,-0.0550782111653552,2.61669917555732
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,salmon,-0.249835174894523,0.355605567964946,0.0270937700604927,0.917945816993259,-0.0411157178821706,0.91197923626973,0.0460131843413905,-0.0714918371634392,2.93066724680162
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,darkgrey,0.266773516412451,0.3244989819966,0.251349356707435,0.351593955751276,-0.545924637256666,0.167236098112383,-0.220369010437397,-0.0655678737543799,3.20258797733953
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,darkturquoise,0.223745455516179,0.410913344415652,0.30718552191575,0.267765520856876,-0.503636627672634,0.204680680513284,-0.208092307504719,-0.0975274353114239,2.83944774349245
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,navajowhite2,0.252138044295779,0.291602667375729,0.433249194249649,0.088345485110658,-0.685387238545429,0.0618057273046292,-0.162086599719931,0.177088106662284,2.62137555356513
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,darkorange2,0.320800522279404,0.135394532364633,0.566118246632812,0.0189899493079915,-0.765789093937839,0.0230969375569828,-0.084991384813111,0.384143657741705,2.77051023205161
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,white,0.00862241551665659,0.968914969471738,0.45696140160142,0.0657172355822851,-0.440653619530958,0.184323262008433,0.147431606635729,0.241104157758609,2.61531075967919
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,purple,-0.0495746775994104,0.719468220377268,0.539632221874025,0.00368111618773258,-0.0718015846830736,0.713049223366831,0.734966277666167,0.707153638298782,3.81456896864725
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,darkred,-0.105972728706523,0.648815954135164,0.380727917026818,0.127644851778056,-0.228957267883856,0.490455202349395,0.215898552579293,0.171945471872195,3.9004821955643
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,yellowgreen,-7.98476686786956e-17,1,0.254302370335718,0.348661887041442,0.0277126591253569,0.94073971950325,0.0421484271783187,-0.0767910282149744,2.62342084825765
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,black,-0.0545479618422333,0.791608103385419,0.475946893587487,0.0442762645555493,-0.211827311370367,0.474600516343854,0.374243713235029,0.34229720003938,4.57986182741443
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,tan,-0.0738698137906073,0.623833322822121,0.537763122973012,0.00593414224659831,-0.121305486947125,0.570084833330902,0.678790097454112,0.653813725210713,3.69772795252394
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,darkolivegreen,-0.00143544643445189,0.993590217226386,0.532393469053627,0.0152570862845004,-0.532377427458787,0.0614803872382339,0.300232541600119,0.505044388482384,2.67634475187116
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,yellow,0.0252463756973939,0.927252512894388,0.195921220073452,0.485535930737974,-0.324141432309027,0.417222957206018,-0.149377447446219,-0.184698595608294,5.15973134275965
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,violet,0.102507215136587,0.720050540064714,-0.0889162478240424,0.755650217445883,-0.125208101861878,0.756657031160865,-0.132203122911343,-0.257561536104285,3.97817642897991
Bicor-None_signum0.627_minSize15_merge_ME_0.85_25509,magenta,-0.0943123182325653,0.720664499635697,-0.073593292988393,0.779879725112633,-0.191722595979724,0.608849036538182,0.0156742743837601,-0.0694602139525278,5.15025807016581
