Network,Module,Genotype_Est,Genotype_Pval,Region_Est,Region_Pval,Interaction_Est,Interaction_Pval,Basic_Model_R2,Interaction_Model_R2,Mean_Expr
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,lightskyblue4,-0.0214211849353933,0.91212863541375,0.492387850406628,0.0307477701215113,-0.488592296581725,0.10353522180214,0.262346821841538,0.416322682859454,3.7080542584402
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,darkgoldenrod,0.311013825206349,0.102184776019302,0.662374523383307,0.00435458597704591,-0.638299688947222,0.0280057739828271,0.209965486192442,0.53136974278006,2.23422668583979
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,lightpink1,-0.186247963712524,0.443099971168124,0.298134261980598,0.232596839597169,-0.10674088394647,0.752089044652301,0.207974240180377,0.120720687018151,0.208933212480303
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,cornsilk,0.0292217911548606,0.891835651235523,0.470566433879318,0.0536840967986607,-0.500385130505358,0.127616580752551,0.134884436033599,0.284954809332128,0.0955688088368278
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,goldenrod1,0.0905375122007767,0.707233579219755,0.434940429147206,0.0984003106497258,-0.474823650954312,0.186850330981872,-6.03072719806974e-05,0.107435200684153,0.24156204217256
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,lightpink,0.0217398706595263,0.938299814701665,0.244487570618211,0.395276485288377,-0.200196257455711,0.617076086762108,-0.123265021253547,-0.222342152989115,0.197086435796741
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,olivedrab2,0.056277294188968,0.844282795748747,0.193282936850421,0.505645935150589,-0.0782325479652507,0.846895463035189,-0.133995400189734,-0.26943323329103,0.281751227074068
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,pink,0.00276627707737615,0.991244934429478,0.360553757846949,0.178314379572625,-0.348553957476872,0.342687987000729,0.0128659615819167,0.0147606262172204,0.039273742987801
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,blue4,-0.257451518163089,0.345198477938607,0.0759245481532968,0.774905645463916,0.0129044491019611,0.972510926916695,0.033661897385926,-0.0869586367340009,0.0616407477815929
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,darkolivegreen1,-0.0236391091156693,0.92698347316923,0.32826216930856,0.225524036178476,-0.292621370383497,0.431803156356101,0.00507178668840569,-0.0309911214952678,0.373416907082573
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,navajowhite3,-0.298060248242436,0.277089978862267,-0.00613062450958781,0.981449311308715,0.0659408455411682,0.859769908241946,0.0380854090222004,-0.0776698386421313,1.4224149969542
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,skyblue1,-0.190313534828238,0.469067946739724,0.150019515634956,0.565697413934498,-0.153178486353876,0.676779689832824,0.0587511364516193,-0.0347080837889613,0.052193579030911
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,lightslateblue,0.230270716153592,0.325820769114163,0.42516513376562,0.0893567707447955,-0.692965008990359,0.0565303621598615,-0.150003057261205,0.20145333000631,1.23174707196027
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,lightpink4,0.254022603893654,0.355965817200571,0.247659138481611,0.367502889904088,-0.507290314707213,0.203938884300521,-0.222090314300192,-0.109466156960856,0.0299717649755654
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,green2,0.04333362692847,0.867033199938396,0.348330392936027,0.202059787343084,-0.145851089336397,0.691532323522908,0.0590973219425582,-0.0365782056708641,0.135069957135105
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,mistyrose2,-0.143254065360887,0.616580416663754,-0.00310649392322584,0.991264977976069,0.249669232871168,0.538906715639148,-0.166646511888872,-0.248194639849926,0.360091778336547
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,navajowhite4,-0.074678542782541,0.796932768477324,0.107238527059319,0.712379584785728,0.022139770424196,0.956891091906544,-0.156064769204531,-0.300067378125835,0.820912520098312
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,coral4,-0.283048513373488,0.31415047995251,-0.0506215078803304,0.852468242612196,0.337538807719694,0.39159337425482,-0.123153874838292,-0.146055273516345,0.097962174141898
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,darkolivegreen2,-0.242827838874663,0.386671377929273,0.0610173051927212,0.823821814782324,0.101912583849111,0.792731012480293,-0.0412620399607213,-0.160709052248172,0.0917042558997793
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,red,0.00227616290113759,0.992862170438605,0.347050202883218,0.197008695761503,-0.349898810486375,0.345132182895011,-0.00429486726830186,-0.00357663629769101,0.0154966692746765
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,mistyrose,-0.224090279140678,0.410041781147353,0.0117862927857001,0.96465557485304,-0.0655106111857059,0.861869060563075,0.0212787420602363,-0.0966356612487491,0.0451782493544625
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,violetred1,0.41044252897118,0.0968582513903424,0.0721673610336678,0.749429441417688,-0.571295651072153,0.101375200943578,0.00198574245304939,0.213812016222822,1.50572884771969
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,deepskyblue4,0.0268945415885091,0.912689915854228,-0.153698834896666,0.535929486230084,-0.258803673957289,0.463425119495677,0.110174809867437,0.068019107181339,0.644191982876657
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,firebrick1,0.296995933317087,0.268833618472972,-0.0748643880785091,0.772185305775068,-0.237947641555933,0.519829792426789,0.0317498982515634,-0.0308929380911467,0.946929700197581
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,violetred4,0.216221620736908,0.12877591027046,-0.253012311558263,0.0828075199445859,-0.43420490328067,0.0428410852659196,0.588142888059078,0.731086331412969,4.88466171074914
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,orchid,0.376783621885274,0.0588915752723495,-0.161837785077228,0.372113824824727,-0.43397002549282,0.110790499475588,0.397599572434474,0.516514813984592,1.19751279958864
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,hotpink2,0.161372723166151,0.452166410741207,-0.399089257832237,0.0864069940460017,0.149559456716796,0.618550269883388,0.367908165762636,0.311963718548058,2.81407831244199
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,antiquewhite1,0.215111117890402,0.436818507109344,-0.114374178266797,0.674955303184107,-0.0302110290490493,0.937219346431904,-0.0140757040709147,-0.139893938732445,1.13590644470899
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,orange,0.45361710768569,0.00671341422301014,-0.25117928739358,0.0794746176446381,0.00912473703235664,0.960119658328589,0.770521680438181,0.741922753219673,2.64185427080904
Bicor-None_signum0.508_minSize10_merge_ME_0.85_18566,bisque2,0.419668521472204,0.0167030932205516,-0.290950224984238,0.0700408580630685,-0.0587688583334469,0.772942042600501,0.71254297675245,0.680172558141005,3.64879554089376
