SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET7261,MATHYS_2019_IN8_DE_SUBTYPE_CLUSTERS,0.140859140859141,0.947577276524645,0.112843355675562,-0.203380215649082,-1.18432358214815,395,EGFR|MXRA7|THY1|KIRREL3|DNER|LINGO2|TUBA1B|MRPS6|CD99L2|MBP|TMEM130|SPHKAP|PCSK1N|TPD52L1|LNX1|TMEFF2|PRXL2A|ARG2|GRIN3A|BCKDHB|FAIM2|COMMD7|FEZ2|MAP2K1|CTNNA2|C1QL1|TMBIM6|PTPRT|ZDHHC14|ACTG1|KNDC1|GET1|SYT1|BDH1|SPOCK2|GRID1|PGP|MARCHF3|FAM110B|APLP1|NXPH1|CES4A|TSPAN14|HPCAL1|MTCH1|SYN2|AP3B2|RHBDD2|ACTB|ITM2C|MGLL|AP2S1|RALYL|CAMKV|JAK1|SLC6A1|PNCK|AJAP1|SCFD2|LY6H|AP2A2|FDFT1|MGAT5B|NME3|SARAF|ARSB|NAPB|CYHR1|ALK|ATP1B2|CRTAC1|TMEM50A|LAMP5|GABRD|SREBF2|CACNA2D1|AMPH|PCBP3|PTCHD4|SGCD|ADD3|SLC4A3|FAM174A|KCNIP2|FSTL5|FAM171A1|NCS1|TMSB4X|NRIP3|BTBD9|FKBP2|GPR155|PRKCE|GREB1L|TOX2|GIPC1|TAC1|CDH20|HRH1|COBL|RIMS3|UNC5D|OPRM1|SGK1|HMGCS1|RGS17|SUSD4|SPATA6L|UNC13A|GALNT18|HOMER2|CACNG3
MOSET7734,LUO_2019_INH_MGE_UNC5B_DCLK1_DE_NEURON_CLUSTERS,0.140859140859141,0.947577276524645,0.112843355675562,-0.261194879732596,-1.37666289309836,82,TAFA4|DNER|ME3|SCN5A|ADAMTS5|HPSE2|LHFPL3|THSD7A|CARD10|CNTN5|NACC2|EDIL3|GLRX|ADCY8|FRMPD1|HTRA1|ALK|FSTL5|LAPTM4B|PCCA|NPNT|CDH20|DUSP10|VWC2|KCNT1|CALN1|PLCXD3|TRPS1|TENM1|DHX32|NHS
MOSET7745,LUO_2019_OLIGO_MBP_VAC14_DE_GLIAL_CLUSTERS,0.138861138861139,0.947577276524645,0.11378726182188,-0.341063251854857,-1.55519846322568,26,BCAN|SDC3|GPR17|PCDHGC4|CACNG4|HIP1R|PTPRZ1|TRIB2|EPN2|ELFN2|ZCCHC24|LRP1|PCDHGC5|PCDHGC3|TNK2|CASKIN2
MOSET1581,MGI_MP:0005452__ABNORMAL_ADIPOSE_TISSUE_AMOUNT,0.143856143856144,0.948655995167623,0.11146266692298,-0.593365334588763,-1.77472384772983,5,GHRL|PMCH|SLC17A6
MOSET4080,MGI_MP:0000604__AMYLOIDOSIS,0.143856143856144,0.948655995167623,0.11146266692298,-0.445891754006033,-1.67685790695741,11,APOA2|CLU|BACE1|APOE|APP|CTSL
MOSET5907,MGI_MP:0002731__MEGACOLON,0.143856143856144,0.948655995167623,0.11146266692298,-0.446367743218969,-1.67864795189133,11,EDNRB|SOX10|ALDH3A2|GNAI2
MOSET7605,ABSINTA_2021_OLIGODENDROCYTE,0.143856143856144,0.948655995167623,0.11146266692298,-0.284111644809596,-1.42826228319282,56,KIRREL3|ANO4|ACSBG1|PPP2R2B|BACE2|BCAS1|ABTB2|CNTN1|CYP7B1|KCNAB1|NRXN3|PCSK6|FSTL5|NKAIN2|SLC5A11|KANK4
MOSET6101,MGI_MP:0001433__POLYPHAGIA,0.144855144855145,0.953857463291425,0.11101149245045,-0.310192682094854,-1.48200333336733,38,NPY5R|SDC3|NMU|HRH3|POMC|HNF1A|SIM1|PYY|CPE|NTSR1|BRS3|SDC1|BBS4
MOSET3449,MGI_MP:0002367__ABNORMAL_THYMUS_LOBULE_MORPHOLOGY,0.145854145854146,0.957655947525702,0.110564716336619,-0.387107807265617,-1.5855193004691,16,TBX1|SOCS1|ADA|LRFN2|SEPTIN5|NCAPH2|GP1BB|PRKDC
MOSET547,"GAD_CARDIOVASCULAR_DISEASES_CARDIAC_OUTPUT,_LOW",0.145854145854146,0.957655947525702,0.110564716336619,-0.555070224088208,-1.78655768285353,6,AMPD1|ADRB2
