SetID,SetName,pval,padj,log2err,ES,NES,size,leadingEdge
MOSET133,HODGES_UP_IN_HD_CN_Q1e-08,0.999000999000999,1,0.0014426950408889,0.0223172156851323,0.153522288237732,144,SYNCRIP|KIF5B|VCAN|RO60|ADCY2|ADGRA3|SRSF1|TASOR|GNG12|BAZ1A|CDK2AP1|PCDH9|RHOBTB3|PTPRK|NAB1|SORL1|SNX7|DENND5A|FAM189A2|PRPF40A|MYO10|INPPL1|SYNM|EFCAB14|PAX6|EFHD1|PAICS|DAAM2|SPAG9|TFEB|VEZF1|NFIB|TST|DICER1|ABL1|ITPKB|GDF1|MAP4|HIP1R|KAT6A|ZBTB20|DDX17|RAB31|SOX9|STAG2|MAPRE1|CLIP2|MID1IP1|MTMR3|N4BP2L2|VOPP1|FDFT1|AHCYL1|CBFB|HMG20B|ITPRID2|ERBIN|TRAK1|DDX39A|USP47|SGPL1|TCF4|EZR|ITGB1|PLXND1|ST13|MYL6
MOSET1331,"GAD_PATHOLOGICAL_CONDITIONS,_SIGNS_AND_SYMPTOMS_OVERWEIGHT",0.117882117882118,1,0.125033367555272,0.491647115292957,1.82351936469498,7,NMU|ADIPOQ|APOA5|HNF1A
MOSET1338,"GAD_VIRUS_DISEASES_PARAPARESIS,_TROPICAL_SPASTIC",0.0789210789210789,1,0.156312403073186,0.62419382019085,2.07552046781172,5,IL6|TNF|PTPRC
MOSET134,HODGES_DOWN_IN_HD_CN_Q1e-08,1,1,0,0.0144611122849027,0.105264743770531,266,CAP2|BAIAP2|PDZD2|LDB2|TPBG|ADK|ATP2B1|CELF1|ADAM23|GABRA4|CALM1|DLGAP4|EPHB6|MME|ARPP19|PCSK2|DRD1|OPA1|LZTS1|ADAMTS3|GUCY1B1|ACTN2|SSX2IP|RASGRP1|MMD|ATP2A2|TMOD1|RAP1GAP|FKBP1B|RBMS1|RGS9|DKK3|GUCY1A1|DCLK1|RGS4|DYNC1I1|PRKCB|BCL11B|RUNDC3B|ENO2|PRKAR2B|GNAL|MN1|TSPOAP1|IDS|DMXL2|GNG7|SACS|DACH1|ATP2B2|FKBP1A|CAMKK2|PLK2|ITPR1|PPP3R1|OSBPL8|CAMK2B|RUNDC3A|CYCS|AP1AR|SNN|LMO3|CHMP3|FRY|CHST15|KIF3C|LPCAT4|RARB|ATP1A1|ARHGEF9|RPF1|MOAP1|PAIP1|NDEL1|KCNIP2|SH3GL2|UGP2|RTN2|GNB1|CDR2|CYFIP2|MARK4|ADCY3|GABRD|CACNB3|GP1BB|KCNJ4|STMN2|DDHD2|CNR1|LMO7|NPAS2|NPTN|DDX54|FIG4|TUBGCP4|RIC8B|ARMCX2|HLF|MYH10|KLHDC3|ADGRB2|TSPAN7|PPP3CA|PLCB1|WDR47|DRD2|GPR88|FAM131A|MYT1L|SNCA|ARF3|DOCK3|NELL2|INPP4A|SLC4A3|CNKSR2|FOXG1|ARPC5L|TBC1D9|GLRB|USP25|RASGRP2|RPL15|TAF9|GAS7|ADORA2A|SRM|PTPRN2|FAM216A|YWHAZ|GABBR1|CAMKV|HPCA|TMEM160|PREPL|SNAP25|TMEM14A|DIAPH2
MOSET1348,GAD_CARDIOVASCULAR_DISEASES_PERIPHERAL_VASCULAR_DISEASES,0.677322677322677,1,0.0314928902471297,0.156168444818128,0.629275279594115,9,ITGB3|SCARB1
MOSET135,HODGES_UP_IN_HD_CN_TOP100,0.985014985014985,1,0.00562708211299112,0.0324417729133361,0.212646294178689,94,KIF5B|VCAN|RO60|ADCY2|TASOR|BAZ1A|PCDH9|RHOBTB3|NAB1|SORL1|SNX7|DENND5A|MYO10|INPPL1|SYNM|EFCAB14|EFHD1|PAICS|DAAM2|SPAG9|TFEB|VEZF1|NFIB|ABL1|ITPKB|GDF1|MAP4|HIP1R|KAT6A|ZBTB20|RAB31|SOX9|STAG2|MAPRE1|CLIP2|N4BP2L2|AHCYL1|CBFB|HMG20B|ITPRID2|ERBIN|TRAK1|DDX39A|USP47|SGPL1|EZR|ITGB1
MOSET136,HODGES_DOWN_IN_HD_CN_TOP100,0.997002997002997,1,0.00250132493941571,0.01440329218107,0.0943509428625536,95,CAP2|LDB2|TPBG|ATP2B1|ADAM23|ARPP19|PCSK2|DRD1|LZTS1|GUCY1B1|SSX2IP|RASGRP1|MMD|ATP2A2|TMOD1|RAP1GAP|FKBP1B|DKK3|GUCY1A1|RGS4|PRKAR2B|GNAL|MN1|IDS|SACS|DACH1|ATP2B2|CAMKK2|PLK2|ITPR1|CAMK2B|RUNDC3A|AP1AR|SNN|ARHGEF9|PAIP1|NDEL1|KCNIP2|UGP2|RTN2|CYFIP2|LMO7|NPTN|MYH10|KLHDC3|PPP3CA|PLCB1|WDR47|DRD2|GPR88|FOXG1|TBC1D9|USP25|ADORA2A|SRM|PTPRN2
MOSET1364,GAD_RESPIRATORY_TRACT_DISEASES_PNEUMONIA,0.416583416583417,1,0.0540088272801684,0.293625250342234,1.13929646466699,8,IL10|GSTT1|IFNG|SFTPB
MOSET137,HODGES_UP_IN_HD_CN_TOP50,0.856143856143856,1,0.0187018035626708,0.0799315631492471,0.479251173561173,46,VCAN|RO60|ADCY2|BAZ1A|PCDH9|SORL1|SYNM|EFCAB14|EFHD1|DAAM2|TFEB|VEZF1|NFIB|GDF1|MAP4|HIP1R|KAT6A|ZBTB20|MAPRE1|CLIP2|AHCYL1|HMG20B|ERBIN|SGPL1
MOSET1378,GAD_FEMALE_UROGENITAL_DISEASES_AND_PREGNANCY_COMPLICATIONS_PREGNANCY_COMPLICATIONS,0.328671328671329,1,0.0652353056017703,0.315279787184394,1.2704088618023,9,TNF|ACE|ABCB4|ABCB11|ATP8B1|MTHFR|PON1|CTLA4|PTGS2
MOSET138,HODGES_DOWN_IN_HD_CN_TOP50,0.987012987012987,1,0.00523322083191526,0.0143874810230059,0.0869799928006604,48,CAP2|LDB2|TPBG|ADAM23|ARPP19|DRD1|RASGRP1|MMD|ATP2A2|TMOD1|DKK3|GUCY1A1|RGS4|PRKAR2B|GNAL|MN1|CAMKK2|ITPR1
MOSET1381,GAD_FEMALE_UROGENITAL_DISEASES_AND_PREGNANCY_COMPLICATIONS_PREMATURE_BIRTH,0.174825174825175,1,0.0992333343771191,0.376132161568075,1.61709479218658,11,IL10|ADRB2|CD14
MOSET1382,GAD_FEMALE_UROGENITAL_DISEASES_AND_PREGNANCY_COMPLICATIONS_PRENATAL_EXPOSURE_DELAYED_EFFECTS,0.862137862137862,1,0.0182442460385585,0.0722402408008027,0.255895989846579,6,GALT|IL13|CYP1A1|CTLA4|ACP1
